movie_title,year,genre_score,genre_split,scaled_audience_rating,studio_name
Helen,2008,0.0,Drama,0.35,New Wave Films
Bakjwi (Thirst),2009,0.0,Art House,0.75,Focus Features
Bakjwi (Thirst),2009,0.0,International,0.75,Focus Features
Bakjwi (Thirst),2009,0.0,Drama,0.75,Focus Features
Bakjwi (Thirst),2009,-5.0,Horror,0.75,Focus Features
Blood: The Last Vampire,2009,1.0,Action,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,1.0,Adventure,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,0.0,Art House,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,0.0,International,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,-5.0,Horror,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,0.0,Science Fiction,0.33,Samuel Goldwyn Films
Blood: The Last Vampire,2009,3.0,Fantasy,0.33,Samuel Goldwyn Films
Shrink,2009,5.0,Comedy,0.5,Roadside Attractions
Shrink,2009,0.0,Drama,0.5,Roadside Attractions
Ong Bak 2,2009,1.0,Action,0.53,Magnolia Pictures
Ong Bak 2,2009,1.0,Adventure,0.53,Magnolia Pictures
Ong Bak 2,2009,0.0,Art House,0.53,Magnolia Pictures
Ong Bak 2,2009,0.0,International,0.53,Magnolia Pictures
Tron Legacy,2010,1.0,Action,0.63,Walt Disney Pictures
Tron Legacy,2010,1.0,Adventure,0.63,Walt Disney Pictures
Tron Legacy,2010,0.0,Science Fiction,0.63,Walt Disney Pictures
Tron Legacy,2010,3.0,Fantasy,0.63,Walt Disney Pictures
Chloe,2010,0.0,Drama,0.39,Sony Pictures Classics
Chloe,2010,-2.0,Mystery,0.39,Sony Pictures Classics
Chloe,2010,-4.0,Suspense,0.39,Sony Pictures Classics
The Hole,2012,5.0,Kids,0.46,Hole LLC.
The Hole,2012,4.0,Family,0.46,Hole LLC.
The Hole,2012,-2.0,Mystery,0.46,Hole LLC.
The Hole,2012,-4.0,Suspense,0.46,Hole LLC.
The Hole,2012,0.0,Science Fiction,0.46,Hole LLC.
The Hole,2012,3.0,Fantasy,0.46,Hole LLC.
High Life,2009,5.0,Comedy,0.43,Union Pictures
Around the World in 80 Days,1956,1.0,Action,0.57,United Artists
Around the World in 80 Days,1956,1.0,Adventure,0.57,United Artists
Around the World in 80 Days,1956,5.0,Comedy,0.57,United Artists
Around the World in 80 Days,1956,0.0,Drama,0.57,United Artists
Around the World in 80 Days,1956,5.0,Kids,0.57,United Artists
Around the World in 80 Days,1956,4.0,Family,0.57,United Artists
Wonderful World,2010,0.0,Drama,0.33,Magnolia Pictures
Wonderful World,2010,1.0,Romance,0.33,Magnolia Pictures
The Last Song,2010,0.0,Drama,0.66,Walt Disney Studios
The Last Song,2010,5.0,Kids,0.66,Walt Disney Studios
The Last Song,2010,4.0,Family,0.66,Walt Disney Studios
The Last Song,2010,1.0,Romance,0.66,Walt Disney Studios
Babies,2010,0.0,Documentary,0.62,Focus Features
Babies,2010,3.0,Special Interest,0.62,Focus Features
Lottery Ticket,2010,5.0,Comedy,0.44,Warner Bros. Pictures
Going the Distance,2010,5.0,Comedy,0.52,New Line Cinema
Going the Distance,2010,1.0,Romance,0.52,New Line Cinema
Life as We Know It,2010,5.0,Comedy,0.61,Warner Bros. Pictures
Life as We Know It,2010,0.0,Drama,0.61,Warner Bros. Pictures
Frozen,2010,0.0,Drama,0.46,Anchor Bay
Frozen,2010,-5.0,Horror,0.46,Anchor Bay
Frozen,2010,-2.0,Mystery,0.46,Anchor Bay
Frozen,2010,-4.0,Suspense,0.46,Anchor Bay
Prodigal Sons,2010,0.0,Documentary,0.79,First Run Features
Prodigal Sons,2010,3.0,Special Interest,0.79,First Run Features
The Ghost Writer,2010,0.0,Drama,0.7,Summit Entertainment
The Ghost Writer,2010,-2.0,Mystery,0.7,Summit Entertainment
The Ghost Writer,2010,-4.0,Suspense,0.7,Summit Entertainment
Repo Men,2010,1.0,Action,0.41,Universal Studios
Repo Men,2010,1.0,Adventure,0.41,Universal Studios
Repo Men,2010,0.0,Science Fiction,0.41,Universal Studios
Repo Men,2010,3.0,Fantasy,0.41,Universal Studios
Daddy Longlegs,2010,5.0,Comedy,0.51,IFC Films
Daddy Longlegs,2010,0.0,Drama,0.51,IFC Films
Winter's Bone,2010,0.0,Drama,0.76,Roadside Attractions
The Kids Are All Right,2010,5.0,Comedy,0.74,Focus Features
The Kids Are All Right,2010,0.0,Drama,0.74,Focus Features
Predators,2010,1.0,Action,0.52,20th Century Fox
Predators,2010,1.0,Adventure,0.52,20th Century Fox
Predators,2010,-5.0,Horror,0.52,20th Century Fox
Predators,2010,0.0,Science Fiction,0.52,20th Century Fox
Predators,2010,3.0,Fantasy,0.52,20th Century Fox
Assault on Precinct 13,1976,1.0,Action,0.8,Turtle Releasing
Assault on Precinct 13,1976,1.0,Adventure,0.8,Turtle Releasing
Assault on Precinct 13,1976,0.0,Drama,0.8,Turtle Releasing
Assault on Precinct 13,1976,-2.0,Mystery,0.8,Turtle Releasing
Assault on Precinct 13,1976,-4.0,Suspense,0.8,Turtle Releasing
The Bad News Bears,1976,0.0,Classics,0.8,Paramount Pictures
The Bad News Bears,1976,5.0,Comedy,0.8,Paramount Pictures
Bang The Drum Slowly,1973,0.0,Classics,0.62,Paramount Pictures
Bang The Drum Slowly,1973,5.0,Comedy,0.62,Paramount Pictures
Bang The Drum Slowly,1973,0.0,Drama,0.62,Paramount Pictures
Bang The Drum Slowly,1973,3.0,Sports,0.62,Paramount Pictures
Bang The Drum Slowly,1973,3.0,Fitness,0.62,Paramount Pictures
Beauty and The Beast (La Belle et la bête),1946,0.0,Drama,0.9,Lopert Pictures
Beauty and The Beast (La Belle et la bête),1946,0.0,Science Fiction,0.9,Lopert Pictures
Beauty and The Beast (La Belle et la bête),1946,3.0,Fantasy,0.9,Lopert Pictures
Beauty and The Beast (La Belle et la bête),1946,1.0,Romance,0.9,Lopert Pictures
The Big Sleep,1946,0.0,Classics,0.91,Warner Bros. Pictures
The Big Sleep,1946,0.0,Drama,0.91,Warner Bros. Pictures
The Big Sleep,1946,-2.0,Mystery,0.91,Warner Bros. Pictures
The Big Sleep,1946,-4.0,Suspense,0.91,Warner Bros. Pictures
The Birds,1963,0.0,Classics,0.83,Universal Pictures
The Birds,1963,-5.0,Horror,0.83,Universal Pictures
The Birds,1963,-2.0,Mystery,0.83,Universal Pictures
The Birds,1963,-4.0,Suspense,0.83,Universal Pictures
Black Christmas,1974,-5.0,Horror,0.75,Warner Bros. Pictures
Black Christmas,1974,-2.0,Mystery,0.75,Warner Bros. Pictures
Black Christmas,1974,-4.0,Suspense,0.75,Warner Bros. Pictures
Black Sunday,1977,1.0,Action,0.64,Anchor Bay Entertainment
Black Sunday,1977,1.0,Adventure,0.64,Anchor Bay Entertainment
Black Sunday,1977,0.0,Drama,0.64,Anchor Bay Entertainment
Black Sunday,1977,-5.0,Horror,0.64,Anchor Bay Entertainment
Black Sunday,1977,-2.0,Mystery,0.64,Anchor Bay Entertainment
Black Sunday,1977,-4.0,Suspense,0.64,Anchor Bay Entertainment
Der Blaue Engel (The Blue Angel),1930,0.0,Art House,0.87,Universum Film Gmbh
Der Blaue Engel (The Blue Angel),1930,0.0,International,0.87,Universum Film Gmbh
Der Blaue Engel (The Blue Angel),1930,0.0,Classics,0.87,Universum Film Gmbh
Der Blaue Engel (The Blue Angel),1930,0.0,Drama,0.87,Universum Film Gmbh
Der Blaue Engel (The Blue Angel),1930,2.0,Musical,0.87,Universum Film Gmbh
Der Blaue Engel (The Blue Angel),1930,3.0,Performing Arts,0.87,Universum Film Gmbh
The Bounty,1984,1.0,Action,0.72,MGM
The Bounty,1984,1.0,Adventure,0.72,MGM
The Bounty,1984,0.0,Drama,0.72,MGM
Brewster's Millions,1985,5.0,Comedy,0.55,MCA Universal Home Video
Brian's Song,1970,0.0,Classics,0.82,Sony Pictures Home Entertainment
Brian's Song,1970,0.0,Drama,0.82,Sony Pictures Home Entertainment
Brian's Song,1970,0.0,Television,0.82,Sony Pictures Home Entertainment
Brief Encounter,1945,0.0,Classics,0.91,Universal Pictures
Brief Encounter,1945,0.0,Drama,0.91,Universal Pictures
Brief Encounter,1945,1.0,Romance,0.91,Universal Pictures
Broken Blossoms,1919,0.0,Classics,0.71,Kino on Video
Broken Blossoms,1919,0.0,Drama,0.71,Kino on Video
Broken Blossoms,1919,1.0,Romance,0.71,Kino on Video
Butch Cassidy and the Sundance Kid,1969,1.0,Action,0.92,20th Century Fox
Butch Cassidy and the Sundance Kid,1969,1.0,Adventure,0.92,20th Century Fox
Butch Cassidy and the Sundance Kid,1969,0.0,Classics,0.92,20th Century Fox
Butch Cassidy and the Sundance Kid,1969,0.0,Western,0.92,20th Century Fox
Bye Bye Birdie,1963,0.0,Classics,0.66,Columbia Pictures
Bye Bye Birdie,1963,5.0,Comedy,0.66,Columbia Pictures
Bye Bye Birdie,1963,5.0,Kids,0.66,Columbia Pictures
Bye Bye Birdie,1963,4.0,Family,0.66,Columbia Pictures
Bye Bye Birdie,1963,2.0,Musical,0.66,Columbia Pictures
Bye Bye Birdie,1963,3.0,Performing Arts,0.66,Columbia Pictures
Carnival of Souls,1962,0.0,Classics,0.73,Herts-Lion International Corp.
Carnival of Souls,1962,5.0,Comedy,0.73,Herts-Lion International Corp.
Carnival of Souls,1962,-5.0,Horror,0.73,Herts-Lion International Corp.
Carnival of Souls,1962,-2.0,Mystery,0.73,Herts-Lion International Corp.
Carnival of Souls,1962,-4.0,Suspense,0.73,Herts-Lion International Corp.
Carrie,1976,-5.0,Horror,0.77,United Artists
Casablanca,1942,0.0,Classics,0.95,Warner Bros. Pictures
Casablanca,1942,0.0,Drama,0.95,Warner Bros. Pictures
Casablanca,1942,1.0,Romance,0.95,Warner Bros. Pictures
Casino Royale,1967,1.0,Action,0.35,Columbia Pictures
Casino Royale,1967,1.0,Adventure,0.35,Columbia Pictures
Casino Royale,1967,0.0,Classics,0.35,Columbia Pictures
Casino Royale,1967,5.0,Comedy,0.35,Columbia Pictures
Cat on a Hot Tin Roof,1958,0.0,Classics,0.92,MGM Home Entertainment
Cat on a Hot Tin Roof,1958,0.0,Drama,0.92,MGM Home Entertainment
Cat People,1942,0.0,Drama,0.73,RKO Pictures
Cat People,1942,-5.0,Horror,0.73,RKO Pictures
Cat People,1942,1.0,Romance,0.73,RKO Pictures
Cat People,1982,0.0,Drama,0.45,Universal Pictures
Cat People,1982,-5.0,Horror,0.45,Universal Pictures
Cat People,1982,-2.0,Mystery,0.45,Universal Pictures
Cat People,1982,-4.0,Suspense,0.45,Universal Pictures
Children of the Corn,1984,,Cult Movies,0.4,New World Pictures
Children of the Corn,1984,-5.0,Horror,0.4,New World Pictures
Children of the Corn,1984,-2.0,Mystery,0.4,New World Pictures
Children of the Corn,1984,-4.0,Suspense,0.4,New World Pictures
A Christmas Story,1983,5.0,Comedy,0.88,MGM
A Christmas Story,1983,0.0,Drama,0.88,MGM
A Christmas Story,1983,5.0,Kids,0.88,MGM
A Christmas Story,1983,4.0,Family,0.88,MGM
Cimarron,1931,0.0,Classics,0.25,MGM Home Entertainment
Cimarron,1931,0.0,Drama,0.25,MGM Home Entertainment
Cimarron,1931,0.0,Western,0.25,MGM Home Entertainment
Cleopatra,1963,0.0,Classics,0.69,20th Century Fox
Cleopatra,1963,0.0,Drama,0.69,20th Century Fox
Colors,1988,1.0,Action,0.72,Orion Home Video
Colors,1988,1.0,Adventure,0.72,Orion Home Video
Colors,1988,0.0,Drama,0.72,Orion Home Video
Commando,1985,1.0,Action,0.67,20th Century Fox
Commando,1985,1.0,Adventure,0.67,20th Century Fox
Creature from the Black Lagoon,1954,0.0,Classics,0.73,Universal Pictures
Creature from the Black Lagoon,1954,,Cult Movies,0.73,Universal Pictures
Creature from the Black Lagoon,1954,-5.0,Horror,0.73,Universal Pictures
Creature from the Black Lagoon,1954,0.0,Science Fiction,0.73,Universal Pictures
Creature from the Black Lagoon,1954,3.0,Fantasy,0.73,Universal Pictures
Dangerous Liaisons,1988,0.0,Drama,0.83,Warner Home Video
Day of the Dead,1985,-5.0,Horror,0.75,United Film Distribution Compa
The Day the Earth Stood Still,1951,0.0,Classics,0.87,20th Century Fox
The Day the Earth Stood Still,1951,0.0,Drama,0.87,20th Century Fox
The Day the Earth Stood Still,1951,0.0,Science Fiction,0.87,20th Century Fox
The Day the Earth Stood Still,1951,3.0,Fantasy,0.87,20th Century Fox
Doctor Zhivago,1965,0.0,Classics,0.88,MGM
Doctor Zhivago,1965,0.0,Drama,0.88,MGM
Doctor Zhivago,1965,0.0,Television,0.88,MGM
Doctor Zhivago,1965,1.0,Romance,0.88,MGM
Dr. Jekyll and Mr. Hyde,1931,0.0,Drama,0.79,Paramount Pictures
Dr. Jekyll and Mr. Hyde,1931,-5.0,Horror,0.79,Paramount Pictures
How the Grinch Stole Christmas,1967,2.0,Animation,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,0.0,Classics,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,5.0,Comedy,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,5.0,Kids,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,4.0,Family,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,2.0,Musical,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,3.0,Performing Arts,0.96,Warner Home Video
How the Grinch Stole Christmas,1967,0.0,Television,0.96,Warner Home Video
Dracula,1931,0.0,Classics,0.82,Universal Pictures
Dracula,1931,-5.0,Horror,0.82,Universal Pictures
Dressed to Kill,1980,0.0,Drama,0.74,MGM
Dressed to Kill,1980,-5.0,Horror,0.74,MGM
Dressed to Kill,1980,-2.0,Mystery,0.74,MGM
Dressed to Kill,1980,-4.0,Suspense,0.74,MGM
Duel,1972,-2.0,Mystery,0.84,Universal Pictures
Duel,1972,-4.0,Suspense,0.84,Universal Pictures
Duel,1972,0.0,Television,0.84,Universal Pictures
The Elephant Man,1980,0.0,Drama,0.93,Paramount
The Enforcer,1976,1.0,Action,0.59,Warner Bros. Pictures
The Enforcer,1976,1.0,Adventure,0.59,Warner Bros. Pictures
The Enforcer,1976,0.0,Drama,0.59,Warner Bros. Pictures
The Enforcer,1976,-2.0,Mystery,0.59,Warner Bros. Pictures
The Enforcer,1976,-4.0,Suspense,0.59,Warner Bros. Pictures
Escape from New York,1981,1.0,Action,0.76,MGM Home Entertainment
Escape from New York,1981,1.0,Adventure,0.76,MGM Home Entertainment
Escape from New York,1981,0.0,Science Fiction,0.76,MGM Home Entertainment
Escape from New York,1981,3.0,Fantasy,0.76,MGM Home Entertainment
Fahrenheit 451,1966,0.0,Classics,0.72,Universal Pictures
Fahrenheit 451,1966,0.0,Science Fiction,0.72,Universal Pictures
Fahrenheit 451,1966,3.0,Fantasy,0.72,Universal Pictures
Fatal Attraction,1987,0.0,Drama,0.71,Paramount Pictures
Fatal Attraction,1987,-2.0,Mystery,0.71,Paramount Pictures
Fatal Attraction,1987,-4.0,Suspense,0.71,Paramount Pictures
Father of the Bride,1950,0.0,Classics,0.74,MGM
Father of the Bride,1950,5.0,Comedy,0.74,MGM
Father of the Bride,1950,0.0,Drama,0.74,MGM
Flash Gordon,1980,1.0,Action,0.69,MCA Universal Home Video
Flash Gordon,1980,1.0,Adventure,0.69,MCA Universal Home Video
Flash Gordon,1980,5.0,Comedy,0.69,MCA Universal Home Video
Flash Gordon,1980,0.0,Science Fiction,0.69,MCA Universal Home Video
Flash Gordon,1980,3.0,Fantasy,0.69,MCA Universal Home Video
The Fly,1958,0.0,Classics,0.71,Fox
The Fly,1958,-5.0,Horror,0.71,Fox
The Fly,1958,-2.0,Mystery,0.71,Fox
The Fly,1958,-4.0,Suspense,0.71,Fox
The Fly,1958,0.0,Science Fiction,0.71,Fox
The Fly,1958,3.0,Fantasy,0.71,Fox
The Fly,1986,0.0,Drama,0.83,Fox
The Fly,1986,-5.0,Horror,0.83,Fox
The Fly,1986,0.0,Science Fiction,0.83,Fox
The Fly,1986,3.0,Fantasy,0.83,Fox
Footloose,1984,0.0,Drama,0.71,Paramount Home Video
Footloose,1984,2.0,Musical,0.71,Paramount Home Video
Footloose,1984,3.0,Performing Arts,0.71,Paramount Home Video
Footloose,1984,1.0,Romance,0.71,Paramount Home Video
Frantic,1988,1.0,Action,0.64,Warner Home Video
Frantic,1988,1.0,Adventure,0.64,Warner Home Video
Frantic,1988,0.0,Drama,0.64,Warner Home Video
Frantic,1988,-2.0,Mystery,0.64,Warner Home Video
Frantic,1988,-4.0,Suspense,0.64,Warner Home Video
Fright Night,1985,-5.0,Horror,0.76,Sony Pictures Home Entertainment
From Here to Eternity,1953,0.0,Classics,0.84,NCM Fathom
From Here to Eternity,1953,0.0,Drama,0.84,NCM Fathom
From Here to Eternity,1953,1.0,Romance,0.84,NCM Fathom
Frosty the Snowman,1969,2.0,Animation,0.72,Artisan Entertainment
Frosty the Snowman,1969,5.0,Kids,0.72,Artisan Entertainment
Frosty the Snowman,1969,4.0,Family,0.72,Artisan Entertainment
The Fury,1978,0.0,Drama,0.49,Fox
The Fury,1978,-5.0,Horror,0.49,Fox
The Fury,1978,-2.0,Mystery,0.49,Fox
The Fury,1978,-4.0,Suspense,0.49,Fox
The Fury,1978,0.0,Science Fiction,0.49,Fox
The Fury,1978,3.0,Fantasy,0.49,Fox
The General,1927,5.0,Comedy,0.92,United Artists Films
The General,1927,0.0,Drama,0.92,United Artists Films
The General,1927,1.0,Romance,0.92,United Artists Films
The Getaway,1972,1.0,Action,0.82,Warner Bros. Pictures
The Getaway,1972,1.0,Adventure,0.82,Warner Bros. Pictures
The Getaway,1972,0.0,Classics,0.82,Warner Bros. Pictures
The Getaway,1972,0.0,Drama,0.82,Warner Bros. Pictures
Glory,1989,0.0,Drama,0.93,TriStar
The Great Gatsby,1974,0.0,Classics,0.47,Paramount Pictures
The Great Gatsby,1974,0.0,Drama,0.47,Paramount Pictures
The Great Gatsby,1974,1.0,Romance,0.47,Paramount Pictures
Hairspray,1988,5.0,Comedy,0.8,New Line Home Entertainment
Hairspray,1988,0.0,Drama,0.8,New Line Home Entertainment
Hairspray,1988,2.0,Musical,0.8,New Line Home Entertainment
Hairspray,1988,3.0,Performing Arts,0.8,New Line Home Entertainment
Halloween,1978,-5.0,Horror,0.89,Compass International Pictures
Halloween,1978,-2.0,Mystery,0.89,Compass International Pictures
Halloween,1978,-4.0,Suspense,0.89,Compass International Pictures
Hamlet,1948,0.0,Classics,0.8,Universal
Hamlet,1948,0.0,Drama,0.8,Universal
Hardcore,1979,0.0,Drama,0.67,Sony Pictures Entertainment
The Haunting,1963,0.0,Classics,0.82,Paramount Pictures
The Haunting,1963,-5.0,Horror,0.82,Paramount Pictures
Heaven Can Wait,1978,5.0,Comedy,0.68,Paramount Home Video
Heaven Can Wait,1978,0.0,Science Fiction,0.68,Paramount Home Video
Heaven Can Wait,1978,3.0,Fantasy,0.68,Paramount Home Video
Heaven Can Wait,1978,1.0,Romance,0.68,Paramount Home Video
Heaven Can Wait,1978,3.0,Sports,0.68,Paramount Home Video
Heaven Can Wait,1978,3.0,Fitness,0.68,Paramount Home Video
The Hidden Fortress (kakushi-toride No San-akunin),1958,1.0,Action,0.93,Media Home Entertainment
The Hidden Fortress (kakushi-toride No San-akunin),1958,1.0,Adventure,0.93,Media Home Entertainment
The Hidden Fortress (kakushi-toride No San-akunin),1958,0.0,Art House,0.93,Media Home Entertainment
The Hidden Fortress (kakushi-toride No San-akunin),1958,0.0,International,0.93,Media Home Entertainment
The Hidden Fortress (kakushi-toride No San-akunin),1958,0.0,Classics,0.93,Media Home Entertainment
The Hidden Fortress (kakushi-toride No San-akunin),1958,0.0,Drama,0.93,Media Home Entertainment
100 Streets,2017,0.0,Drama,0.36,Green Door Pictures
House of Wax,1953,0.0,Drama,0.72,Warner Bros. Pictures
House of Wax,1953,-5.0,Horror,0.72,Warner Bros. Pictures
House of Wax,1953,-2.0,Mystery,0.72,Warner Bros. Pictures
House of Wax,1953,-4.0,Suspense,0.72,Warner Bros. Pictures
House On Haunted Hill,1959,0.0,Classics,0.73,Allied Artists
House On Haunted Hill,1959,0.0,Drama,0.73,Allied Artists
House On Haunted Hill,1959,-5.0,Horror,0.73,Allied Artists
The Hunchback of Notre Dame,1923,0.0,Classics,0.76,Gravitas
The Hunchback of Notre Dame,1923,0.0,Drama,0.76,Gravitas
The Hunchback of Notre Dame,1923,-5.0,Horror,0.76,Gravitas
The Hunchback of Notre Dame,1923,3.0,Special Interest,0.76,Gravitas
In Cold Blood,1967,0.0,Drama,0.88,Columbia Pictures
Indiscreet,1958,0.0,Classics,0.69,Warner Bros.
Indiscreet,1958,5.0,Comedy,0.69,Warner Bros.
Indiscreet,1958,1.0,Romance,0.69,Warner Bros.
Intolerance,1916,0.0,Classics,0.77,Cohen Media Group
Invasion of the Body Snatchers,1956,0.0,Classics,0.85,Republic Pictures Home Video
Invasion of the Body Snatchers,1956,-2.0,Mystery,0.85,Republic Pictures Home Video
Invasion of the Body Snatchers,1956,-4.0,Suspense,0.85,Republic Pictures Home Video
Invasion of the Body Snatchers,1956,0.0,Science Fiction,0.85,Republic Pictures Home Video
Invasion of the Body Snatchers,1956,3.0,Fantasy,0.85,Republic Pictures Home Video
Invasion of the Body Snatchers,1978,-5.0,Horror,0.81,MGM Home Entertainment
Invasion of the Body Snatchers,1978,-2.0,Mystery,0.81,MGM Home Entertainment
Invasion of the Body Snatchers,1978,-4.0,Suspense,0.81,MGM Home Entertainment
Invasion of the Body Snatchers,1978,0.0,Science Fiction,0.81,MGM Home Entertainment
Invasion of the Body Snatchers,1978,3.0,Fantasy,0.81,MGM Home Entertainment
The Invisible Man,1933,0.0,Classics,0.85,Realart Pictures Inc.
The Invisible Man,1933,5.0,Comedy,0.85,Realart Pictures Inc.
The Invisible Man,1933,-5.0,Horror,0.85,Realart Pictures Inc.
The Invisible Man,1933,0.0,Science Fiction,0.85,Realart Pictures Inc.
The Invisible Man,1933,3.0,Fantasy,0.85,Realart Pictures Inc.
The Island of Dr. Moreau,1977,1.0,Action,0.4,MGM
The Island of Dr. Moreau,1977,1.0,Adventure,0.4,MGM
The Island of Dr. Moreau,1977,-5.0,Horror,0.4,MGM
The Island of Dr. Moreau,1977,-2.0,Mystery,0.4,MGM
The Island of Dr. Moreau,1977,-4.0,Suspense,0.4,MGM
The Island of Dr. Moreau,1977,0.0,Science Fiction,0.4,MGM
The Island of Dr. Moreau,1977,3.0,Fantasy,0.4,MGM
It's Alive,1973,0.0,Classics,0.39,Warner Home Video
It's Alive,1973,0.0,Drama,0.39,Warner Home Video
It's Alive,1973,-5.0,Horror,0.39,Warner Home Video
It's Alive,1973,-2.0,Mystery,0.39,Warner Home Video
It's Alive,1973,-4.0,Suspense,0.39,Warner Home Video
Jason and the Argonauts,1963,1.0,Action,0.79,Columbia Pictures
Jason and the Argonauts,1963,1.0,Adventure,0.79,Columbia Pictures
Jason and the Argonauts,1963,0.0,Classics,0.79,Columbia Pictures
Jason and the Argonauts,1963,5.0,Kids,0.79,Columbia Pictures
Jason and the Argonauts,1963,4.0,Family,0.79,Columbia Pictures
Jason and the Argonauts,1963,0.0,Science Fiction,0.79,Columbia Pictures
Jason and the Argonauts,1963,3.0,Fantasy,0.79,Columbia Pictures
Jesus Christ Superstar,1973,0.0,Drama,0.76,Universal Studios
Jesus Christ Superstar,1973,2.0,Musical,0.76,Universal Studios
Jesus Christ Superstar,1973,3.0,Performing Arts,0.76,Universal Studios
Jesus Christ Superstar,1973,2.0,Faith,0.76,Universal Studios
Jesus Christ Superstar,1973,2.0,Spirituality,0.76,Universal Studios
King Kong,1933,1.0,Action,0.86,RKO Pictures
King Kong,1933,1.0,Adventure,0.86,RKO Pictures
King Kong,1933,0.0,Classics,0.86,RKO Pictures
King Kong,1933,-5.0,Horror,0.86,RKO Pictures
King Kong,1976,1.0,Action,0.31,Paramount Pictures
King Kong,1976,1.0,Adventure,0.31,Paramount Pictures
King Kong,1976,-5.0,Horror,0.31,Paramount Pictures
King Kong,1976,0.0,Science Fiction,0.31,Paramount Pictures
King Kong,1976,3.0,Fantasy,0.31,Paramount Pictures
The King of Comedy,1983,5.0,Comedy,0.9,Fox
